"","com_code","bs_19_3","is_19_3","cf_19_3"
"108","002920","3.79488e+11_2.9985e+11_79638965525_2.04908e+11_35687810104_1.7458e+11_31959439463_2.45507e+11","60980012746_56434526581_4545486165_4276746745_1009155102_3267591643_3002913469_113","16254854137_-3592056818_-3284750000"
"109","002990","1.26424e+12_3.67757e+11_8.96481e+11_9.45228e+11_33400774861_3.1901e+11_7.02835e+11_NA","4.2612e+11_3.92986e+11_33133082395_14548480497_2742443855_11806036642_NA_335","48756386383_-15458259050_-41708761554"
"110","003000","3.78935e+11_3.21889e+11_57046866060_1.85499e+11_51789631320_1.93436e+11_27293134851_3.04544e+11","39739750286_21320711030_18419039256_-2291072628_1191674972_-3482747600_-6129607075_-56","-15044168447_23459212426_-57059105018"
"111","003010","2.19115e+11_94090946418_1.25024e+11_1.29605e+11_7164914007_89510109502_1.19441e+11_99856368838","71060889011_59548170730_11512718281_849045314_373465232_475580082_453157943_48","5766076587_7258837084_-11091687920"
"112","003030","2.60937e+12_1.41401e+12_1.19536e+12_1.41562e+12_97299379275_1.19375e+12_8.60947e+11_8.62013e+11","6.93406e+11_6.38023e+11_55382662409_23319204326_7338951789_15980252537_32907276650_NA","14870445837_-82996109876_48472732234"
"113","003060","3.79275e+11_3.54597e+11_24678041663_1.99727e+11_37729414397_1.79548e+11_17482644623_-39095950631","12132622048_7447653628_4684968420_-1523712079_385742529_-1909454608_-964136359_-8","1001485_-68425267244_84505255729"
"114","003070","2.282e+12_4.69512e+11_1.81249e+12_1.05472e+12_1.00467e+11_1.22728e+12_1.22238e+12_2.23246e+11","8.75696e+11_7.85021e+11_90674968777_16295277440_4443524876_11851752564_11941347292_487","85455557948_-15780783157_-51978510684"
"115","003090","1.67246e+12_1.00929e+12_6.63173e+11_7.76189e+11_1.2082e+11_8.96274e+11_3.05499e+11_4.78323e+11","NA_NA_NA_21092952537_4432366303_16660586234_16801653710_261","1.47529e+11_-1.14758e+11_-7495683628"
"116","003100","7.1775e+11_3.06681e+11_4.11069e+11_55315962732_7642766528_6.62434e+11_73380747134_2.31595e+11","NA_NA_NA_NA_NA_2338832793_2332233893_NA","30657292344_-45806116122_-1153113865"
"117","003160","2.18425e+11_1.41937e+11_76487221179_92828619427_27104344188_1.25596e+11_59065206035_76096135272","NA_NA_NA_NA_NA_1743964706_1906528312_NA","-13321170129_-3921244121_9572943537"
"118","003200","9.53225e+11_7.23555e+11_2.29671e+11_3.46361e+11_19083730974_6.06864e+11_1.35391e+11_6.85447e+11","1.19446e+11_98991646019_20454175469_4608184413_1240674466_3367509947_3629967344_1473","12215003902_-6091098591_-5464151160"
"119","003220","3.11602e+11_1.96583e+11_1.1502e+11_1.0957e+11_12700533915_2.02032e+11_57301077686_1.81556e+11","75501839094_32737895836_42763943258_8514362467_2165583536_6348778931_6343362023_334","23648009781_-38138655384_12285560477"
"120","003230","4.62489e+11_2.74887e+11_1.87602e+11_1.78435e+11_74137478492_2.84054e+11_1.44311e+11_2.1832e+11","1.37642e+11_97541256885_40100305331_22631342227_6219332330_16412009897_16117355252_2144","33657988237_-8492647924_-4490672985"
"121","003240","4.40895e+12_3.51684e+12_8.92108e+11_1.98074e+12_2.44141e+11_2.42821e+12_6.1443e+11_3.18756e+12","7.1942e+11_4.63123e+11_2.56297e+11_95114305069_25703163162_69411141907_53126190391_75801","3.05177e+11_-30080115635_-3.27142e+11"
"122","003280","8.51474e+11_27126049518_8.24348e+11_2.03949e+11_32904576006_6.47526e+11_3.87678e+11_-33460141465","1.82659e+11_1.8683e+11_-4170998649_-11067198821_-313252228_-10753946593_-16612871328_-111","-17659369702_18186135142_17427325205"
"123","003300","3.25244e+12_1.72435e+12_1.52808e+12_1.14222e+12_2.30001e+11_2.11021e+12_5.47331e+11_1.93779e+12","NA_NA_NA_NA_NA_9411134842_-10293397307_NA","1.02237e+11_-1.32932e+11_-85993109474"
"124","003310","86241550530_50323866629_35917683901_23041596054_820979791_63199954476_21240942301_24983417383","19273487312_16573507841_2699979471_117035293_25440163_91595130_89931390_3","3008931233_-118698347_-2334755519"
"125","003380","9.02177e+12_3.46793e+12_5.55384e+12_3.05255e+12_8.10835e+11_5.96922e+12_3.70934e+12_9.68534e+11","1.87343e+12_1.52987e+12_3.43557e+11_31367499714_2944930163_28422569551_68999823343_NA","3.21136e+11_-4.83884e+11_3.24151e+11"
"126","003410","3.36559e+12_1.87906e+12_1.48653e+12_7.74723e+11_2.72898e+11_2.59087e+12_6.6624e+11_6.22583e+11","NA_NA_NA_NA_NA_31336260259_30859144288_NA","2.30523e+11_-52286490599_-1.35484e+11"
"127","003480","1.72663e+12_3.61237e+11_1.3654e+12_2.30953e+11_2.6591e+10_1.49568e+12_4.95466e+11_-4.72716e+11","NA_NA_NA_NA_NA_-2.81e+09_-2.846e+09_NA","2.5308e+10_-3.3419e+10_-1.6389e+10"
"128","003490","2.72974e+13_2.66972e+12_2.46276e+13_4.10941e+12_1.04564e+12_2.3188e+13_7.80184e+12_-4.63492e+11","3.38287e+12_2.90759e+12_4.75275e+11_-3.45256e+11_-93908636101_-2.51347e+11_-2.42119e+11_NA","1.8035e+12_-1.43602e+12_-8.58693e+11"
"129","003550","2.27723e+13_1.93349e+13_3.43737e+12_3.92237e+12_1.47858e+12_1.88499e+13_2.19627e+12_1.59224e+13","NA_NA_NA_NA_NA_3.40876e+11_3.94105e+11_NA","7.02374e+11_1.3683e+10_-2.96483e+11"
"130","003560","2.40174e+11_2.0087e+11_39304158927_86845885348_23835361378_1.53328e+11_28146351885_37863688645","NA_NA_19221854937_-4839977000_-304798484_-4535178516_-4514020212_-32","26874536872_-17784149565_-1837137230"
"131","003570","8.32826e+11_6.12325e+11_2.20501e+11_3.99833e+11_39977304413_4.32993e+11_97566604854_5.71258e+11","93527774306_86388432272_7139342034_3340570009_1871338171_1469231838_1476141292_55","8265523270_-18386310006_-11831980018"
"132","003580","1.36027e+11_75797025311_60230060332_52875046066_1858990205_83152039577_57552462690_-39483668848","3261152224_2075696098_1185456126_652086436_494004134_158082302_285515601_7","-17992094842_6772276229_-9065331125"
"133","003620","NA_NA_1.59158e+12_5.20989e+11_43161782789_1.62803e+12_9.8473e+11_-2.71086e+11","8.36425e+11_8.11057e+11_25368824584_-1.07901e+11_NA_-1.07901e+11_-1.07784e+11_-720","-1.69476e+11_-1.77223e+11_2.33638e+11"
"134","003650","2.99753e+11_2.57038e+11_42714540807_2.17447e+11_11638739786_82305835505_38626616737_2.49882e+11","73101695600_66395187873_6706507727_4806480687_1281461224_3525019463_2658262726_2273","4239147256_-9687760017_-7506305364"
"135","003670","1.318e+12_9.92392e+11_3.25607e+11_4.19195e+11_36060412580_8.98804e+11_2.26105e+11_7.58111e+11","3.71735e+11_3.23741e+11_47994327951_37856063006_7864915919_29991147087_30650754904_NA","39497326275_-1.23894e+11_-31178918"
"136","003680","2.35207e+11_55478839048_1.79729e+11_1.33856e+11_8830608612_1.01352e+11_1.60495e+11_27449502057","67659294902_56431890745_11227404157_-206322700_142185576_-348508276_-348508276_-61","-1502386526_3335606899_672321794"
"137","003720","NA_44990618932_60302949427_42443146654_365252014_61803574774_50003341383_NA","27464382362_25477889709_1986492653_-282570530_47321751_NA_NA_-7","2536403979_-6762986946_1342793522"
"138","003780","53458130070_39170420557_14287709513_22500389074_5388767307_30957740996_10377287102_28481443077","15527351232_11483019127_4044332105_2670605436_763057971_1907547465_2123891257_147","5442332960_-496054599_-2432680478"
"139","003850","5.07867e+11_2.80466e+11_2.27402e+11_2.28454e+11_5688772382_2.79414e+11_1.38142e+11_2.71178e+11","1.39321e+11_80040169510_59280467870_11140879348_3281063525_7859815823_7860463877_187","48505862981_-56460658049_5900690453"
"140","003920","1.06998e+12_9.12008e+11_1.57972e+11_5.72969e+11_66491625999_4.96553e+11_1.05238e+11_9.29058e+11","2.55293e+11_1.96761e+11_58531388606_-1855074976_-431034598_-1424040378_-1419779389_-1685","1059031751_-5345356054_-8706358751"
"141","003960","1.10754e+12_4.32516e+11_6.75028e+11_4.54814e+11_38227134604_6.5273e+11_4.84263e+11_2.52656e+11","4.22756e+11_3.61472e+11_61284777601_14685343567_1283215512_13402128055_11989566244_1327","50779356298_-34758642781_3693023962"
"142","004000","1.76129e+12_1.4642e+12_2.97089e+11_8.19742e+11_53227305999_9.41552e+11_2.78973e+11_1.03215e+12","3.24746e+11_2.4784e+11_76905749256_64313586852_15631226670_48682360182_48682539248_1911","2.14375e+11_-1.21151e+11_-46909217835"
"143","004020","3.42775e+13_1.73164e+13_1.6961e+13_9.66049e+12_7.39427e+11_2.4617e+13_6.35391e+12_1.15539e+13","5.04729e+12_4.72944e+12_3.1785e+11_-64745493556_1010227064_-65755720620_23029221469_-518","1.79373e+11_-7.05535e+11_5.01466e+11"
"144","004060","3.14862e+11_1.99954e+11_1.14908e+11_1.65475e+11_9094484077_1.49387e+11_92965575842_61823233243","82002936477_57033780242_24969156235_6964555480_1584442883_5380112597_5445418074_27","21430045747_17070712293_-33615409070"
"145","004080","1.42801e+11_87047421764_55753662729_55406353449_99900148_87394731044_39311627878_73552904603","30914189452_22504401167_8409788285_682499626_-180182838_502316788_493571114_52","2768380267_-12880471396_9891862082"
"146","004090","3.13558e+11_1.49513e+11_1.64045e+11_1.56723e+11_10785980560_1.56835e+11_1.03567e+11_1.44827e+11","1.20425e+11_1.08769e+11_11656091119_747164753_97475197_649689556_66044287_1080","14186065540_-7235217380_-2780880862"
"147","004100","4.01804e+11_88875633577_3.12929e+11_2.01776e+11_12807044661_2.00028e+11_2.41123e+11_51706581483","1.20156e+11_1.10904e+11_9252136042_-2154011839_-5276840783_-7430852622_-7019487055_-204","3739568197_-16760676886_11388060075"
"148","004140","6.24358e+11_1.36537e+11_4.87821e+11_1.76902e+11_22939101684_4.47456e+11_3.4552e+11_32002571338","1.62695e+11_1.42303e+11_20391860041_NA_410825376_475059687_79714537_NA","3189519143_-43221333530_47885763413"
"149","004150","6.88777e+11_4.70833e+11_2.17944e+11_2.17746e+11_49783265000_4.71031e+11_1.77798e+11_1.011e+11","1.33104e+11_1.15959e+11_17145468000_17764557000_1037511000_33244665000_35671892000_NA","28839878000_-29013980000_-14412841000"
"150","004170","1.3578e+13_5.6492e+12_7.92876e+12_1.79772e+12_1.10851e+11_1.17802e+13_3.27701e+12_3.09158e+12","NA_NA_NA_NA_NA_52065001243_10307703632_NA","4.92632e+11_8646793602_-7.43266e+11"
"151","004250","4.11535e+11_2.80816e+11_1.30718e+11_1.79568e+11_50859729977_2.31967e+11_1.12168e+11_2.35779e+11","1.20603e+11_1.03136e+11_17467414520_5564258294_1650262737_3913995557_5976822121_93","27685602818_-10852885479_-5609823546"
"152","004270","2.15493e+11_89057552041_1.26435e+11_90296514226_10208889591_1.25197e+11_96034791395_51618752067","NA_NA_NA_NA_NA_311414582_-637221116_NA","-3305742024_908803733_6601452769"
"153","004360","1.08541e+12_8.5242e+11_2.32985e+11_2.10501e+11_43970067319_8.74904e+11_1.39092e+11_6.59761e+11","1.90055e+11_1.69498e+11_20557068369_13625077583_1525783865_12099293718_11264638544_1065","29867306378_-20019144459_-4113318134"
"154","004370","2.70771e+12_1.94682e+12_7.60899e+11_1.14139e+12_2.74399e+11_1.56633e+12_6.27642e+11_1.86912e+12","NA_NA_NA_NA_NA_16122929733_22557711284_NA","1.22036e+11_-87574216952_71531348589"
"155","004430","9.37767e+11_4.44757e+11_4.9301e+11_4.30607e+11_6.4804e+10_5.0716e+11_3.24826e+11_3.77516e+11","2.08388e+11_1.67388e+11_4.1e+10_1.089e+10_3.588e+09_7.302e+09_9.685e+09_304","5.5023e+10_-2.2685e+10_-3.3558e+10"
"156","004490","1.33353e+12_1.04515e+12_2.88378e+11_8.30653e+11_1.13743e+11_5.02877e+11_2.63919e+11_9.89297e+11","2.94536e+11_2.44148e+11_50387818959_29917766743_7574729931_22343036812_20125757877_NA","53609613303_-75595903140_-6469258054"
"157","004540","5.34989e+11_1.4437e+11_3.90619e+11_1.18198e+11_4858005006_4.16791e+11_2.93337e+11_-71208902417","1.50565e+11_1.25301e+11_25264211724_1317405137_6309450968_-4992045831_-5024316363_-136","7902342924_-3472380168_-6401045019"
"158","004560","6.20678e+11_3.99195e+11_2.21482e+11_3.72247e+11_68342486482_2.48431e+11_93796456497_3.22263e+11","1.86011e+11_1.69412e+11_16598617860_7675763439_1852172574_5823590865_5834909052_NA","41285753196_-20477792853_-1204803500"
"159","004590","1.36764e+11_1.02269e+11_34494269434_38936220979_4969058159_97827493172_10963939303_78509244137","15473487921_10156239179_5317248742_1769076572_418737434_1350339138_1166090962_90","1251724030_844217858_-1114671718"
"160","004650","3.48763e+11_1.85218e+11_1.63545e+11_1.23143e+11_14628671665_2.25619e+11_1.3136e+11_1.06159e+11","47860874471_34758516048_13102358423_4123312934_917072963_3206239971_3310314958_411","22117770810_6817682787_-27627221095"
"161","004690","3.52173e+12_1.41133e+12_2.11039e+12_9.69053e+11_1.96568e+11_2.55267e+12_6.10745e+11_1.30534e+12","5.70009e+11_5.02623e+11_67385638502_-11363772645_-2584830585_-8988653443_-7605280419_NA","2.52786e+11_-1.8503e+11_-24717380919"
"162","004710","5.92339e+11_2.82564e+11_3.09774e+11_2.94702e+11_62944161462_2.97637e+11_2.68876e+11_56863202307","2.71607e+11_2.36174e+11_35433734477_8834964744_1290833533_7544131211_13458283657_244","54920522555_-32110746727_18063117906"
"163","004720","99747775846_57839875736_41907900110_53545047947_7929497173_46202727899_31911795033_13305474477","22539826645_10271876672_12267949973_-140123889_17576970_-157700859_-157700859_-13","974149061_-14840079985_-616557190"
"164","004770","60551103079_51517219277_9033883802_28836830495_14405684677_31714272584_8658866368_-2928114500","7929111848_4623753777_3305358071_2433943937_NA_2433943937_2433943937_75","2661125708_-7297761141_-19453860"
"165","004800","6.49005e+12_2.7012e+12_3.78884e+12_1.38714e+12_1.46255e+11_5.1029e+12_2.30247e+12_6.31996e+12","7.83976e+11_6.83757e+11_1.00219e+11_18289597338_23490155873_-5200558535_5831277870_NA","58232129068_-56275575152_-2.02477e+11"
"166","004830","1.02657e+11_62362062728_40295194402_59699887401_2739966645_42957369729_32313550569_45876475908","22924819640_19713806090_3211013550_327683441_117687132_209996309_215343404_14","960988734_-1857096607_236525586"
"167","004840","7.3978e+11_4.64677e+11_2.75104e+11_3.12412e+11_94075871527_4.27369e+11_2.13626e+11_4.22397e+11","1.31585e+11_1.02366e+11_29219192929_7458634804_1696965699_5479473362_7488252004_NA","26311225887_-33035891928_4125629667"
"168","004870","8.47003e+11_2.5568e+11_5.91323e+11_2.86627e+11_36306162134_5.60376e+11_2.34713e+11_-37043263418","2.04624e+11_1.97187e+11_7436690826_-28018202055_-5726214649_-22291987406_-23028173124_-176","49608900263_-1.88577e+11_-49618355997"
"169","004890","4.07255e+11_3.57228e+11_50026746226_2.80439e+11_33880334276_1.26816e+11_40937812326_3.45582e+11","85450038970_80594519326_4855519644_2437060883_530813761_1906247122_2017579757_885","15179112766_-16188869983_-4104955400"
"170","004910","3.13869e+11_1.76961e+11_1.36908e+11_1.00031e+11_7185628603_2.13838e+11_97207351547_1.65648e+11","48981616043_42258783713_6722832330_-545511978_-206932123_-338579855_NA_-32","3391842178_-10331677062_10723805994"
"171","004920","51334893077_34777687188_16557205889_15435384572_3178387597_35899508505_10286567227_-26936489876","10118237515_6800732312_3317505203_-413310557_0_-413310557_-403710557_NA","-1724853001_-292759713_-2162308187"
"172","004960","1.72575e+12_4.95023e+11_1.23073e+12_1.01617e+12_2.62541e+11_7.09576e+11_7.66289e+11_3.67461e+11","3.73015e+11_3.32548e+11_40467260924_17924610745_4153721931_13770888814_14138513813_1187","-53387755801_61114999314_97177354586"
"173","004970","6.49022e+11_5.22239e+11_1.26783e+11_3.10436e+11_81097268944_3.38586e+11_1.06214e+11_5.12473e+11","NA_NA_NA_NA_NA_4891879411_5091059007_NA","-8108137892_-24869377217_25446552359"
"174","004980","1.01975e+12_3.93043e+11_6.26712e+11_2.45716e+11_5180617114_7.74039e+11_4.46222e+11_2.32324e+11","1.6389e+11_1.3736e+11_26530110478_-1596192038_161386856_-1757578894_-1487084541_-71","33148777460_-25587962307_-3955283683"
"175","004990","2.93466e+13_9.05976e+12_2.02868e+13_1.60875e+13_8.24098e+11_1.32591e+13_1.54667e+13_5.6902e+12","2.31316e+12_1.63148e+12_6.81687e+11_1.60833e+11_-13395708970_1.75346e+11_2.11312e+11_NA","5.15289e+11_55724476626_-5.6622e+11"
"176","005010","6.23614e+11_4.16627e+11_2.06987e+11_3.08257e+11_59374011442_3.15357e+11_1.69192e+11_2.36027e+11","1.40057e+11_1.33362e+11_6694870586_882547118_2185353494_-1302806376_-703189844_-171","7965295826_-12689384463_-6747707156"
"177","005090","7.44192e+11_3.13224e+11_4.30968e+11_1.82336e+11_5861051878_5.61857e+11_3.97814e+11_2.34998e+11","62838756909_55046549319_7792207590_-850322218_-1421661786_-3323925755_-2975664699_-750","22302512102_10311072305_-38337688244"
"178","005110","92720712857_34912121671_57808591186_47531276882_5244204536_45189435975_29910073859_2664138787","6328864923_3321005796_3007859127_-1463154248_0_-1463154248_-1059565208_-32","8628317432_-15939141529_2627595017"
"179","005160","7.79912e+11_5.28897e+11_2.51015e+11_3.75772e+11_26196281150_4.0414e+11_1.88242e+11_1.56339e+11","NA_NA_NA_NA_NA_9196610723_9922112783_NA","18663802782_4685917473_-26542102894"
"180","005180","7.15e+11_5.74311e+11_1.40689e+11_4.31829e+11_55881041652_2.83171e+11_1.18048e+11_48337270797","2.64467e+11_1.9029e+11_74176627459_22226899567_5229121213_16997778354_16071224792_1923","57931593165_-19137307169_-15859793850"
"181","005190","1.99205e+11_1.26464e+11_72740704555_1.24009e+11_22966793053_75196293781_60580176272_73099400789","53169131815_38718503101_14450628714_9583102016_2671591040_6911510976_7882663683_1045","20158488788_-9062580319_-7187254288"
"182","005250","2.73281e+12_1.45943e+12_1.27339e+12_1.13896e+12_1.84112e+11_1.59385e+12_6.83106e+11_7.45033e+11","4.1189e+11_3.75778e+11_NA_25741750821_10362329069_15379421752_16146515451_131","-3598335631_-1.0442e+11_32491263769"
"183","005290","8.25663e+11_3.57283e+11_4.6838e+11_3.92316e+11_1.1483e+11_4.33347e+11_4.09106e+11_1.86978e+11","2.16715e+11_1.70838e+11_45876530184_23278538365_5565463741_17713074624_18880357047_344","71915190664_-42059171118_-5333123023"
"184","005300","3.5697e+12_1.35897e+12_2.21072e+12_9.49418e+11_2.88012e+11_2.62028e+12_1.1803e+12_2.03817e+12","6.57142e+11_3.86916e+11_2.70226e+11_36451049962_6655254462_29795795500_36758569667_NA","2.3165e+11_-1.20577e+11_79173776426"
"185","005320","1.28475e+11_63002717991_65471987616_84496849958_10484958371_43977855649_56887738150_6874406798","65027959638_57922550853_7105408785_-5304340740_-49967868_-5354308608_-4690075135_-195","14258461382_-468663393_-5757180803"
"186","005360","1.79989e+11_76171686019_1.03818e+11_79147438997_6152691809_1.00842e+11_65646785928_27218449924","31549211401_20927333964_10621877437_-1459320989_-193267873_-1266053116_-1220830944_-69","-1499107649_-6079698572_8413923523"
"187","005380","1.9167e+14_7.60252e+13_1.15645e+14_7.58683e+13_9.20899e+12_1.15802e+14_5.42579e+13_6.74394e+13","NA_NA_NA_NA_NA_NA_6.09199e+11_NA","1.32058e+12_-3.35203e+12_1.7916e+12"
"188","005420","4.68063e+11_1.50313e+11_3.1775e+11_1.0171e+11_3485776709_3.66353e+11_1.9644e+11_-1.11939e+11","NA_NA_NA_NA_NA_-7279393932_-7364244586_NA","3141549325_-16503779993_6857078519"
"189","005430","4.67547e+11_3.30322e+11_1.37225e+11_2.20628e+11_45864823969_2.46919e+11_52067032537_2.64714e+11","1.36039e+11_1.2153e+11_14508253132_9348245175_2399337134_6948908041_6308747502_2273","50794594802_-7442542038_-13621327836"
"190","005440","3.02034e+12_2.16407e+12_8.56273e+11_1.16563e+12_46058538000_1.85471e+12_5.44973e+11_1.19848e+12","7.90565e+11_6.47278e+11_1.43286e+11_42463458000_12192776000_30270682000_14496866000_306","1.09698e+11_-1.30077e+11_9988175000"
"191","005450","1.4119e+11_56349348769_84840338972_27132627482_2757874477_1.14057e+11_77374536553_-841237411","6341595332_2419454440_3922140892_4574130742_-574868_4574705610_4565927431_659","30123801860_-998167543_-27671292622"
"192","005490","7.96191e+13_4.81282e+13_3.14909e+13_3.47101e+13_2.83173e+12_4.4909e+13_1.6762e+13_4.5281e+13","1.59882e+13_1.43756e+13_1.61263e+12_8.5325e+11_-3.5644e+11_4.9681e+11_5.433e+11_5357","3.94034e+12_-1.53766e+12_-2.29723e+12"
"193","005610","1.08868e+12_3.2512e+11_7.63556e+11_3.7621e+11_15340248014_7.12467e+11_4.27575e+11_3.07092e+11","NA_NA_NA_NA_NA_-544072411_-563713939_NA","52883134604_-47966440171_3650648311"
"194","005670","1.51687e+11_85190577647_66495962802_83087281571_37610307840_68599258878_55147395768_73805385651","33806260010_28548983964_5257276046_2049475685_268402624_1781073061_1826342343_131","11038166180_39721003109_-18589370984"
"195","005680","5.07206e+11_4.85948e+11_21258302188_3.25122e+11_21837579238_1.82084e+11_18474752526_3.23327e+11","50520153950_44172085341_6348068609_3689666068_887145482_2802520586_2876092215_140","15354789826_-14738262370_-4947371380"
"196","005710","4.59352e+11_3.04257e+11_1.55094e+11_3.15984e+11_54607352690_1.43368e+11_1.22361e+11_2.96778e+11","NA_NA_NA_NA_NA_9037006969_8300736038_NA","22608147140_-1.26859e+11_2419788554"
"197","005720","4.07914e+12_1.9844e+12_2.09473e+12_1.20444e+12_1.27266e+11_2.8747e+12_6.89762e+11_8.40815e+11","6.00328e+11_4.26032e+11_1.74296e+11_47834525750_21224313951_26610211799_23397340557_293","1.80012e+11_-1.8109e+11_-34423065380"
"198","005740","1.2755e+12_4.99064e+11_7.76441e+11_2.52937e+11_18401421738_1.02257e+12_4.73887e+11_2.46561e+11","2.74596e+11_1.84017e+11_90579382536_10381485178_2343322241_8038162937_7983007469_299","75776225288_-35698206229_-58590939069"
